error
0.6976156515554373
31.754182076141365
13.649296223455583
144.78929202541767
93.62056000238272
69.31939006749029
50.06187373527882
41.73311022837138
33.473009783524105
27.571633460568236
22.686043712027583
20.543363579930592
15.505413736483122
12.918129291046247
11.682331945155651
13.647021086538105
13.991208941306711
11.895772835515288
11.962503024040045
11.352474939030794
11.088366956200355
10.29253872164561
19.6051217511324
22.09590616741405
44.095202808664624
50.92236997746472
48.471783795868724
50.22108568691565
48.26571806993507
104.36046266114408
97.33569601939136
91.5227534846706
89.10034023252946
84.1383323115006
79.72597672276946
75.51667550273474
73.21129300676533
68.57209620475258
66.99173447962141
62.12819436644173
67.98946619690213
60.421308734486566
66.37095705048473
60.971438112041504
56.261376875749086
57.88143166695073
52.267749308470414
50.343733309292936
48.46243672188771
46.62645438780703
44.89030313612927
43.0017714175078
43.34326367270409
39.39980373867472
41.012975884132146
