x,y
3.5076971375989854,3.6138660282549195
3.5545827962433143,3.361557542030156
3.32914294050583,3.2715475562473104
4.098510278425476,3.0092938858834084
3.9749857012174097,2.8646879813905426
3.876185893619465,2.729321854738401
3.3751100644402183,2.518609314344786
3.2315183877873617,2.551736146466932
3.0426182555530596,2.5833427816716124
2.8944687686638626,2.6385697531466503
2.6924568437599277,2.707819383729549
2.6372560276527475,2.7970374518337593
2.562568456081738,2.8240480943897905
2.515041685076218,2.887027152649701
2.340675511856276,2.883209491605206
2.229455849223017,2.9187394353951244
2.2727077950036216,2.970049384437065
2.3489599074941827,3.0324041600359415
2.221113270882145,2.9860273058738818
2.1840092547070036,3.0039017152909055
2.114728846486927,2.982439638183642
2.148126637461632,3.0584648353773805
2.1310931839232308,3.0852262844262364
2.5915514830592015,3.1389403292377183
3.274328187314161,3.167267907890493
5.272286267544073,3.218703520178009
7.8879609705432125,3.213116343160402
9.012103872512311,3.2409045131127034
10.277344532048124,3.221843775591274
10.946439517019751,3.2052334052322764
11.148093558928485,3.1330377801518
13.76659245202475,3.1594319215716906
14.186458846381358,3.0220433594188143
13.981954331533387,2.75141373138734
14.048252786040717,2.633193829841466
13.689928684486695,2.438492891731006
13.170241915822333,2.171095184476589
12.536504114243025,1.934774161904822
12.222174775840939,1.8519167368574248
11.668719396505312,1.611835235749343
11.256390090455684,1.3177954129823541
10.429016759904378,0.838084302038782
10.15206920521905,0.3829028102324791
8.939743241741155,-0.5387532210537244
7.761345897662423,-2.0197066951954556
5.796813212381699,-3.5881868824489587
3.614962911774125,-5.240664996851717
1.6307876753780384,-7.076454086020191
-0.011014096716456347,-8.347078886139752
-1.1131822134635396,-9.072146093533686
-1.6988994779187085,-9.378419296379057
-2.127435138653017,-9.561199929764248
-2.341978649514836,-9.52194531305088
-2.4930156590340946,-9.425343789718733
-2.7058661496942014,-9.371581824970463
-2.8185512409553315,-9.370291249665065
-3.610923698214072,-9.958773987211114
-4.614538080005898,-10.984352336018834
