x,y
22.651539249017752,-27.32299961023214
8.846292401777237,0.0683822797421086
65.64648010784563,-107.18149668044653
39.619474946801,-56.453886888421735
31.79404088675921,-44.4501746004744
23.52352453668654,-24.9469155315635
35.524205169558314,-40.64305368751194
29.280059039896116,-26.956903058362002
24.16218638198503,-13.584391655655848
22.04780444280789,-12.116228391274982
47.15631444638167,-58.88081445202824
40.45138390705395,-42.32234841741454
38.934914446564335,-29.482727460285787
34.75505567093905,-17.329970694316412
31.45299578627898,-12.106095274541985
28.034630703966382,-6.446018647373391
25.24517594444208,17.05246009047112
22.82835078922087,18.124146320401554
20.902010061761757,20.08200087727568
19.407764195412916,36.50090205427422
30.669723764703047,51.13384908828023
28.930501971554865,55.071261687237445
30.421354016567797,52.86292046800539
28.93470339208689,58.860368935477624
27.786525176081664,62.7020658990229
27.189551170173388,78.63463944233013
25.935064119548628,74.10976549548793
25.536851556268275,70.73687101497067
24.804725564892326,65.39102181271944
35.766019219009635,40.20322535469384
38.4037758319806,33.3457217780857
36.633519324130205,34.312859526741825
38.16401369571173,27.60941856102413
36.43212704219355,27.14340446714634
34.678129652465316,26.948979099742324
33.19955520995895,26.523626668944708
32.115327803252086,25.404479839947093
31.00856969181219,23.60314479581617
29.698726966405324,25.315362536067358
28.58902705924004,24.289940832987934
27.48889207933764,25.31186384842701
26.726834355453843,23.814647471601113
25.768011795795104,23.10121365250249
26.914173601028736,18.09588056891577
102.42151204547706,-125.4886224586409
128.54942581452997,-176.1555535105378
128.07202371730233,-177.33129424288748
124.76399049270586,-173.55492097620203
128.3635639051496,-181.27495769800112
125.11007347109383,-177.22687762323565
121.52503328489317,-170.85219807693286
