error
4.315527283651152
6.331077401091467
14.843195105110663
9.911095845995911
11.339060659849418
8.50148628705567
5.971475579109504
5.624327469953696
5.735900093624132
4.576732443701094
4.714284455488835
3.930435712042874
7.376560815246882
5.787234351313598
7.069273626971772
6.472507822222698
8.853504860105385
7.905491585506868
7.314807817417299
7.3892391568890545
7.156722017448083
7.645466568235541
8.873833232097285
9.074387164947881
9.17705804909275
8.801484307320058
8.427835308740999
7.988917169753535
7.655318059564539
7.635258892309618
7.307177832864824
11.292658466705525
10.80998175367245
10.679218102547148
12.197378306606943
13.892319528522197
13.69374886391242
16.729613150261812
16.614418564844023
