error
1.93390445
3.07203593
6.57424629
4.85584115
4.55952548
11.14207597
9.63268793
8.08304333
6.75977116
6.06314867
5.35975169
6.22244754
4.81129389
5.20052726
5.81713571
6.22221674
6.03310821
7.35297547
6.97427077
6.74549406
7.72030841
13.16766286
12.81924524
12.51358304
11.61160851
11.06240643
10.41577644
9.35265314
9.37424131
9.36002210
9.40234958
8.94353154
9.06381086
9.91338752
9.57366719
9.76035663
9.17786080
8.84123302
9.10047263
8.97102674
8.20248889
9.07550481
