error
2.25376417
2.32861585
2.61018303
2.65650573
2.71367021
3.36766457
3.68780290
3.71856305
3.48469778
3.29342101
3.09165487
3.11075727
2.88644208
2.84103054
2.97793173
3.18988656
3.31566415
3.65303965
3.80585680
3.87531117
4.14474283
5.09750130
5.61263477
5.94259340
5.86053646
5.73650646
5.52817674
5.15261645
4.97979125
4.88284339
4.86953484
4.79195531
4.81776736
5.04818672
5.11528105
5.23742105
5.12611296
4.99529508
5.02794905
5.04324312
4.89965850
5.00559686
