0.82
0.73
0.7
0.65
0.68
0.58
0.58
0.55
0.56
0.51
0.53
0.5
0.52
0.52
0.54
0.52
0.54
0.53
0.57
0.54
0.55
0.51
0.56
0.51
0.53
0.5
0.55
0.51
0.53
0.5
0.47
0.46
0.45
0.45
0.47
0.46
0.47
0.46
0.45
0.45
0.45
0.44
0.44
0.44
0.44
0.46
0.45
0.45
0.45
0.44
0.46
0.46
0.45
0.45
0.47
0.46
0.45
0.45
0.47
0.48
0.46
0.48
0.49
0.49
0.47
0.46
0.45
0.45
0.45
0.46
0.46
0.47
0.48
0.47
0.48
0.46
0.46
0.45
0.45
0.47
0.46
0.47
0.48
0.47
0.46
0.45
0.45
0.44
0.46
0.46
0.47
0.46
0.45
0.45
0.45
0.44
0.44
0.44
0.44
0.44
