1.71
1.95
2.95
2.82
2.86
1.98
1.98
1.72
1.5
1.37
1.3
1.31
1.32
1.33
1.33
1.27
1.23
1.21
1.2
1.19
1.24
1.27
1.29
1.31
1.32
1.32
1.27
1.29
1.31
1.26
1.28
1.3
1.31
1.26
1.29
1.3
1.32
1.32
1.33
1.33
1.33
1.33
1.33
1.33
1.27
1.24
1.27
1.29
1.31
1.32
1.32
1.33
1.27
1.23
1.27
1.29
1.25
1.28
1.3
1.31
1.32
1.33
1.33
1.33
1.33
1.27
1.29
1.31
1.32
1.32
1.33
1.33
1.33
1.33
1.33
1.33
1.27
1.3
1.31
1.32
1.32
1.33
1.33
1.33
1.33
2.35
1.83
1.64
1.45
1.41
1.38
1.37
1.35
1.35
1.34
1.34
1.34
1.34
1.34
1.34
