error
12.14228867312555
14.27849095939641
14.109820659759576
16.65660552769769
17.50737713001254
18.56914064729861
18.011756230106958
17.447967597384064
17.119375997114652
16.77846991877828
16.88618208629649
16.895022280763303
16.422520202870377
15.863380534022056
16.009222257471524
16.109786589382097
16.64388968103471
16.965261690211083
17.653392333764913
17.99701307999886
19.346224520503693
19.405167057333024
20.33367196819763
20.575095087869713
22.168824967810036
22.735956076868657
22.921098913400996
23.103947913212
23.01762417218848
23.0383129456964
24.905486232207686
25.84320546514745
26.444136475695743
27.463745388568384
27.876847370681638
27.94100414726409
28.04093671315734
