error
3.40957863994593
2.1142451508081637
0.3642407880197069
2.12719451524248
4.698443166588139
18.42873193715311
25.365445159766043
32.28945548976179
32.22400993676416
32.17538269756
48.15233573217082
57.72184793105314
66.66822938080504
69.3648766835387
77.34797749638349
98.36842091112015
106.68843966114058
103.46712099628111
109.71927970443471
109.23106098302961
121.39692043323775
128.90715140802766
151.96863521773594
153.7558501319157
167.8714089701385
173.45928281728823
180.59444168592825
177.73306961611726
180.24292014551432
187.70147760121043
225.22630913245303
259.888220347878
350.29644917212966
416.9198759324774
483.1845486917612
504.2614177341154
541.6758286688504
554.7660349926286
559.4627187325033
553.3466089140323
551.8444053083746
552.7153770331681
632.2609481691366
728.3971668920204
790.5249458205348
818.2724106389811
