error
10.12245054551259
9.53077566206325
10.486348434335941
11.169575468808809
11.076432963987227
10.855958737121359
10.181211355257856
9.47203017034817
8.537627087666381
7.7566684243191615
7.31768449332256
6.168458015511383
5.47364694390731
4.586136301224079
4.407804812982304
4.261545686915375
4.024323722550666
2.3271506442822845
1.9671851375549132
0.4573148660487676
0.8908124699185299
2.687298165477136
4.086715503558767
5.23318165140507
5.424218429788386
5.285586160541086
4.896572058603647
4.829632311260785
4.963285467425136
5.121033248505911
5.108624959906226
4.756319075048546
4.565805154984863
5.226621854387673
5.480364184085061
5.964502662102909
6.027811506281697
5.594629472525915
5.262045222064937
4.891169720691827
4.674513127262965
4.3122091780679925
3.7945172630406265
3.2708921822442445
2.8435602673928266
2.6084435626105407
