x,y
11.57245054551259,5.415812913453964
10.98077566206325,5.326204518612713
11.550599154177208,5.417795110246805
11.93634843433594,5.511009293201109
12.619575468808808,5.573599440237185
12.526432963987226,5.582597334339982
12.305958737121358,5.611801453033214
11.631211355257857,5.5750717284828815
10.922030170348169,5.573329020983132
9.987627087666379,5.494752157540724
9.206668424319162,5.485170504147195
8.76768449332256,5.482802834333162
7.618458015511383,5.436611798251246
6.92364694390731,5.3979795524077145
6.03613630122408,5.348125691992541
5.857804812982304,5.364034366442271
5.711545686915375,5.5063365925460435
5.4743237225506665,5.626408713060885
3.7771506442822838,5.785719530238906
3.417185137554913,5.9561581994931725
2.672618602691632,6.148813089764468
1.9073148660487675,6.2445900400916
0.55918753008147,6.356848488119555
-1.2372981654771362,6.514967562494663
-2.636715503558767,6.660099128534371
-3.7831816514050702,6.792419380491554
-3.9742184297883854,6.883078211533475
-3.835586160541086,6.8695807624265175
-3.4465720586036475,6.893146707950557
-3.3796323112607856,6.848218182533757
-3.5132854674251357,6.7991460943740485
-3.671033248505911,6.747959258714555
-3.6586249599062266,6.692538828877837
-3.306319075048546,6.637855806737122
-3.115805154984863,6.564843984567287
-2.807040025753408,6.502057152999692
-3.7766218543876735,6.442468873097145
-4.030364184085061,6.403515357958405
-4.514502662102909,6.391170708325237
-4.577811506281697,6.3741166570198775
-4.1446294725259145,6.357929649730905
-3.812045222064938,6.308960465268543
-3.441169720691827,6.246656360099103
-3.224513127262965,6.180863635692017
-2.8622091780679924,6.097134146111499
-2.344517263040627,6.073217558107446
-1.8208921822442452,6.059008946680635
-1.3935602673928267,6.001130037286543
-1.1584435626105407,5.9904184558312865
-0.5844417951426155,5.999341197140772
