error
9.31146073
5.87464225
5.42155984
5.05756965
1.59722331
0.37373396
4.90322186
3.61572816
4.43734412
3.41432489
3.49759605
2.80351006
3.17137326
2.73745496
3.61911482
4.20584596
6.28944312
5.78801536
8.52392781
7.91868799
12.46605180
11.45092431
10.98520300
10.38705223
9.36286662
8.89906256
8.19353567
7.86725058
6.87312419
6.25264032
5.67447927
5.23611457
4.35782357
4.27230149
4.01054675
3.72190409
4.17468165
4.45630864
4.24209771
4.22215687
4.27530652
4.13162002
3.42178971
3.80034630
5.08714956
