x,y
10.761460727918413,2.9465878542196577
7.3246422471513855,1.1615785093304434
6.871559838412948,1.9929800409587788
6.507569652557798,1.9911709632077754
3.0472233056566638,0.6054795694072358
1.8237339553971,0.49088415921558193
6.353221863127658,1.0130129811124675
5.065728158038131,1.181108225229169
5.887344121899393,1.5636427924019498
4.864324891780002,1.6528262334020178
4.947596049787605,1.9170527464846487
4.2535100563352595,2.130397838182882
4.621373262602044,2.6527495314615948
4.187454958332916,2.767227047147899
5.0691148203498235,2.8361857318719506
5.655845960612719,3.045829115079351
7.739443119072722,3.2105933392184616
7.238015359047765,3.432547368159705
9.973927810315933,3.57377975579401
9.36868798942477,3.651466034636768
13.916051802676588,3.5664229729204906
12.900924309533222,3.507614134586365
12.435202998348446,3.5980680919928605
11.837052225983024,3.5350315140791753
10.81286662139445,3.666886253786443
10.349062559644041,3.6908715829958614
9.64353566550013,3.330759852487447
9.317250581282131,3.339133620034432
8.323124185279976,3.6075334965031556
7.702640320116104,3.925341111760581
7.124479272090877,3.6188210644569345
6.686114569689342,3.604522696240828
5.807823571028021,3.0313933211374726
5.722301486893514,2.999131115659395
5.460546748997437,3.081617475641888
5.171904089368267,2.9978084365069373
5.624681651231297,2.694723307194288
5.906308643869143,2.6579443540841443
5.692097708772071,2.5687579804994076
5.6721568737968715,2.4304924339924248
5.725306518709274,2.3880951417781437
5.581620016916516,2.1382516417167237
4.8717897070201905,1.4963244543678533
5.250346302715398,1.4535910664107645
6.537149561179408,1.4184322192804564
