x,y
4.85957863994593,3.0789568650322736
3.564245150808164,2.69631825905831
1.8142407880197067,0.3989282295782793
-0.3551472700557916,-1.1253443202361726
-2.410462130121152,-2.678096400721832
-10.591384906970871,-8.922714629661863
-13.314341371766476,-11.028707298200992
-18.79448393053481,-15.282888422658084
-24.229066238352512,-19.575354222889864
-24.26747704260069,-19.41644125394718
-24.252172787142626,-19.35596977044315
-36.61838252910425,-29.4863644432725
-43.92621130492993,-35.676479313211004
-50.866613087838765,-41.32341713591718
-52.763889236274906,-43.27054808064541
-58.89251483393588,-48.388950456661846
-75.11155862227375,-61.763046993128846
-81.44126634327672,-67.16741115553577
-78.77169113852568,-65.34466617968191
-83.56463939844225,-69.36015734420454
-82.9982010888765,-69.28149836955758
-92.22959115951973,-77.2097564486451
-97.44717903482992,-82.68253541761382
-108.95577252607872,-92.56351523460755
-114.96546198146096,-97.68268168710514
-116.37787903235406,-98.77981763763819
-126.8523629408123,-108.2557786606497
-131.09805419147136,-111.88894550196976
-136.73393137122792,-116.27361471393202
-134.55836466140633,-114.41489753217238
-136.405084885062,-116.11841298396479
-142.14809805618296,-120.87775199897031
-171.26075879584835,-144.5610048442857
-197.89555951388823,-166.7430207765292
-268.146586691305,-223.66332454606876
-319.92401119158376,-265.5954214179607
-371.4819777624586,-307.228006628045
-387.82125593755046,-320.5424569632268
-416.83385544929257,-344.16757493198145
-426.9949567550669,-352.42059050599096
-430.5025632507147,-355.5495981613556
-427.66211741696685,-353.3810658741977
-425.4078801527697,-352.1147820642336
-424.02926629490554,-351.42515792598346
-424.35057746106224,-352.4033998739842
-486.07847319298355,-402.57905361041065
-559.3476333984956,-464.8316330790842
-606.1629967169955,-505.7036050743081
-626.9204119975916,-524.1377331760291
