x,y
2.631736468315311,2.7593775601427533
2.559442105257512,2.6731401290290746
1.9172643570689432,3.1383954939342327
1.8069040875847622,3.023969169552712
2.0407784917510465,2.4442736007292534
2.3740032386460546,1.7279724128837681
2.02326792922475,1.8017631223896948
2.0252451098709607,1.5406497956354217
1.303199761551631,2.0178782206632966
1.2202379684766322,1.6710653297347298
0.452561396302565,2.0848520822633403
0.34045382742662833,1.933160762223023
-0.29851606173909956,2.438360864504787
-0.25413879438908793,2.248354990448574
-0.74009895159824,2.6768103308345985
-0.7820840957163943,2.5792858785768837
-1.354355613747677,3.108214253310946
-1.6018602124523318,3.0693745773052687
-2.17605825203254,3.050512299159027
-2.5316131454141013,3.0389565890481367
-2.9867381671819797,3.2479275340100693
-3.347899610694293,3.523157558219493
-3.951207802468182,4.062457725947127
-4.251630580964119,4.335519876467744
-4.7676566707505,4.884527707235855
-4.933448421065227,5.048145430322834
-5.3324778631626115,5.424134398587258
-5.494628121572187,5.594698721911365
-5.89386590254158,5.957776201065059
-6.090213082275796,6.155780435911304
-6.441894201797647,6.497177096435881
-6.518963158368512,6.587042037208
-6.764486887723033,6.8559257313924125
-6.806738435920257,6.944349073042388
-7.02701661800476,7.180239205031301
-7.145693906186617,7.348007384447413
-7.406052722007543,7.626944979555393
-7.524672311964987,7.765550880765535
-7.670751399478515,7.962207554470908
-7.683724230040107,8.02232906165215
-7.784782032018256,8.133616722471404
-7.80886641355258,8.172614407533246
-7.959357899067126,8.296336866380823
-7.943984031592263,8.262556368998268
