x,y
17.553519474526432,5.640604369168496
16.41137025655154,6.2863575025839165
78.41895082562777,18.927994350886582
53.76523211887472,14.132036448983733
77.14452632215001,18.816377466956997
61.5991914974147,15.843177478465268
55.75130946831419,14.661979975082952
47.80698661991656,13.090246058035511
41.81118521996024,11.966397225157937
38.90506976996761,11.363386006650263
36.90333519388969,11.013362654368798
32.86996562848941,10.30407503530777
31.479084898213863,10.117610531605994
30.574869944167748,9.89392095715776
28.84685024759748,9.797913964636658
33.355478431225166,10.761905276382214
31.905469009525074,10.56433298432323
32.30297741762355,10.697889506321415
33.31711374926026,11.040154851102413
36.54289629510056,11.8916263455606
43.53652143921747,13.250999450682855
41.96407510800451,13.051591833122103
46.10657410916208,13.93233146518972
44.05591572450169,13.429572680340934
55.68666933110652,15.78216153380962
53.610006468913134,15.318163925266655
52.625515966293186,15.088663489898462
50.15001481916854,14.562545386228399
50.30621456847993,14.534381886813447
49.520533213263086,14.410664395381444
48.15173415037024,14.050265269714282
47.53111848829292,13.882806461974566
47.99701448208578,13.942827271123532
47.39768429039396,13.780942980857164
48.08619971420371,13.86029029107049
48.275810489412876,13.836661562300444
47.73912304905256,13.752622153751267
47.24614790216458,13.591680696594562
47.34491127922117,13.557475043598467
46.4917769341808,13.324970523863207
