RuijieAP1,RuijieAP2,RuijieAP3
3.3000347911252845,2.799977049231395,3.2344759148768216
5.054796821191241,1.0981215300196323,3.874675120456131
5.054796821191241,4.071515547789689,4.240831141767663
7.742636826811269,1.0981215300196323,3.874675120456131
4.641588833612778,2.799977049231395,5.560297632845825
7.742636826811269,1.4541246146668723,3.540133239736579
3.913745601980384,9.45387283130794,4.240831141767663
4.262158829015324,4.471018882837535,3.540133239736579
6.528521141127846,1.7534865500829584,2.700054615852974
5.50478980785497,1.0,3.874675120456131
11.8597101233767,4.071515547789689,4.240831141767663
4.262158829015324,2.11447839498008,1.8815241799500158
5.054796821191241,1.925541333245945,2.700054615852974
18.165997883753278,8.609131660626781,1.5706464294715548
10.8902296226373,6.50141861017444,5.560297632845825
11.8597101233767,3.0747150813218354,1.7190722018585745
4.262158829015324,11.40015008939992,5.560297632845825
6.528521141127846,1.0981215300196323,3.540133239736579
19.78318882784164,1.324192791886045,6.085744643306689
7.109709432312435,0.9106460192817838,3.2344759148768216
12.91549665014884,2.11447839498008,6.085744643306689
19.78318882784164,4.071515547789689,4.240831141767663
11.8597101233767,5.920490977039861,10.461834443918253
10.8902296226373,4.071515547789689,3.2344759148768216
10.8902296226373,4.071515547789689,3.540133239736579
10.8902296226373,3.376410829475572,7.290294928588951
3.913745601980384,2.799977049231395,8.733261623828433
3.3000347911252845,3.0747150813218354,3.874675120456131
7.109709432312435,3.376410829475572,2.955209235202887
4.262158829015324,5.920490977039861,3.2344759148768216
5.054796821191241,15.095996574802422,2.955209235202887
15.317404637020799,2.321954250288982,2.059327837370161
5.054796821191241,3.376410829475572,5.560297632845825
5.054796821191241,7.139347751502868,2.955209235202887
5.50478980785497,2.799977049231395,5.560297632845825
2.7825594022071245,3.0747150813218354,5.560297632845825
2.7825594022071245,3.376410829475572,5.560297632845825
5.50478980785497,7.839871476222551,3.2344759148768216
3.913745601980384,15.095996574802422,17.984648772986425
4.641588833612778,3.0747150813218354,17.984648772986425
6.528521141127846,1.7534865500829584,7.979226336320893
6.528521141127846,6.50141861017444,23.5802833588696
9.182542835656283,13.747109187935271,16.43184291506273
2.346228848142263,4.471018882837535,10.461834443918253
3.030271082866397,3.0747150813218354,10.461834443918253
1.6681005372000588,6.50141861017444,12.532543355087807
8.431909292866257,5.3914715404350675,6.6608462908091575
3.5938136638046276,4.071515547789689,9.55855309468529
2.7825594022071245,11.40015008939992,7.290294928588951
2.154434690031884,4.90972209636822,5.560297632845825
