error
1.0782900984082093
1.101962446880438
1.1108693438091224
1.1011310723113346
1.0779367711182155
1.0611738222301017
0.9904772922612851
0.9344006966983223
0.8706780569821236
0.8178525601136801
0.7697898774728151
0.7488609278469256
0.7478279608845786
0.7627904543924382
0.7621922497860543
0.7676748991611602
0.779209258816217
0.7740599474405152
0.766457005906167
0.7539502718466173
0.7525061853563382
0.7587469325765084
0.7671438216970601
0.7732727729723634
0.7766617904218096
0.7843228311858631
0.7937044576102656
0.7973594901354634
0.8038014664294892
0.8217033744928273
0.8333343606836454
0.849474460976336
0.8646198472818702
0.8742656987601345
0.8872466224448793
0.9051715389307855
0.9205420329617597
0.9345488014736314
0.9554889353131627
