RuijieAP1,RuijieAP2,RuijieAP3
2.048926973077389,8.29331030146109,5.091037344206257
2.7298392363686848,8.29331030146109,1.8271748328190092
1.43140734002498,5.0899531029640075,3.7663114483495432
2.5408815731357097,12.456796234785186,1.7202917010455672
1.907101605557678,3.6759620972244376,4.00031546208111
2.36500343415412,3.388717267838747,4.793230037784031
2.36500343415412,2.447330256840929,5.407347662388685
5.206080790593064,1.6293490595486408,7.763407021146256
2.36500343415412,2.447330256840929,5.091037344206257
3.637036533920673,2.256092441138884,4.00031546208111
1.7750932960085057,3.6759620972244376,3.545995824686593
2.201299463421329,3.9875552523887006,4.793230037784031
1.3323262723554263,12.456796234785186,4.00031546208111
3.637036533920673,4.692217034970813,4.00031546208111
2.201299463421329,10.586075384780754,7.763407021146256
1.154264385812638,7.047848129319577,6.100147189150577
2.9328491084381394,7.645259413127805,4.00031546208111
1.154264385812638,8.996293263537803,4.00031546208111
1.5378567664623777,5.989425386049087,8.75806929295109
1.3323262723554263,8.996293263537803,7.309275735651349
1.43140734002498,6.497119400377774,7.309275735651349
0.8663526418134863,4.692217034970813,9.880169561019306
1.0743669698071687,7.645259413127805,3.338567869687174
0.8063842859660719,3.9875552523887006,6.47915432814863
1.5378567664623777,18.710474683145602,9.302215308275402
0.8063842859660719,5.0899531029640075,4.24885833676282
