RuijieAP1,RuijieAP2,RuijieAP3
1.3098335710739877,1.2913051036665015,1.715437896342879
2.0587777568215953,1.9721421825204886,2.3705534915114614
2.956915982426685,2.1245167066157022,3.823787091625274
2.814920897236436,2.7561081208722693,3.958124069964089
3.815554593200321,3.0007459475443636,3.677601745712076
4.092316954516441,2.7308824655826864,3.1845958850150176
4.280987967620246,2.625619222153478,2.810861440497286
5.924747896704023,2.3007900367171126,2.8573891830722697
5.663294857231847,2.1137390041523814,3.2848449218271796
8.05054355718984,2.089176063555084,3.4784373822677632
7.192679751529155,2.0297197319081195,3.608654117552271
7.924540312900527,2.4150131365028744,5.617122231901531
10.419372903502026,2.642894842798487,5.06881067191057
10.052258354077765,2.7411301179700707,3.9112244613742098
24.914619600514662,2.266148604890336,3.311743136176517
19.141670550883433,2.4310027614445415,4.984225633408376
11.522302413125137,2.4892896827833875,6.4793787431957774
15.691190968618338,2.6377979640274813,5.737210911872054
9.319597319192464,2.5677209559600223,5.480123673310132
13.126599127628857,2.808341386643029,7.344417153950234
10.712549389605474,2.974507117786577,6.8487338921141685
17.735187723874983,3.0862861109030106,5.060341374675502
11.445676790139146,2.9012991683398552,5.055940099496611
13.191906006268137,3.4528573203246187,4.737732495098249
15.074866166542753,3.2541321012894002,3.292371968409263
14.465160928023208,2.529890188748425,3.26614219549984
12.407953384193338,2.1524730343726053,3.146381375454238
9.904412586152734,2.2536139590145665,3.8491156821418624
11.047234488216455,1.9562608008624691,3.496102872693214
15.932847218916846,2.0747171225542367,4.536476302461009
13.201830768675517,1.9361434301613922,5.537532083889205
10.751909550589156,2.197464243078851,6.293462018309605
10.700196136381566,1.8053062040001147,4.950043729550662
9.801750671147264,2.288476987967093,4.673810196193599
10.083360060974071,1.9338553300103896,5.465550859425088
10.268328399833631,2.55012367164377,6.445215885926606
6.253163327826809,2.407488905261822,7.641477947806028
6.943689586039054,3.3366029020079466,6.802470672614283
4.663258435305563,3.183389884344226,6.519980006409842
4.655483531477564,3.155514226409652,6.9888933232444845
3.4585531099594617,3.34551312697994,8.312707260532731
3.5312254605325584,3.8651349816968907,11.642563447234174
2.7764376397698705,3.977033963650996,11.533959138248752
2.7013601086832493,4.0505450126008915,11.840248617280023
2.148232785358615,3.6830835057410507,16.09219645730104
2.493632887067254,4.774475273932539,16.678547025747676
2.3168470397870222,4.181393882447194,17.06603941996599
4.168559110471254,5.641789765702323,36.341751891796484
4.152766344040636,5.521944839614009,27.239941725125604
7.179893195351272,6.889727544499971,36.70935625436585
7.273347671584819,7.608820422441316,26.54707861809953
9.453044555959424,8.463476864161935,34.96242881182796
7.973490897958169,7.971311977430133,24.1234187687574
10.02735318091841,9.100863085644663,41.19840091199611
6.991940931696834,8.351536135278513,30.49012527500813
