error
51.51823462601855
51.47728075585719
33.573460177311006
22.964118405803653
18.3955807001085
13.682377571630896
12.240778227986977
10.366972445991554
9.490556076358082
8.193070905553244
7.359294799622222
6.753836316111738
6.661476278657036
6.911566612969687
6.580263845919754
6.66545762647367
6.181016326588748
6.0982656271023
6.2313896867433405
6.025548794285651
5.957878361396267
6.8937533951034
6.7110295023467
7.420670079495691
