error
5.64968873
4.26910648
4.63578513
6.21724020
2.11490000
1.51530973
1.02133727
0.79270075
0.16423970
0.10206630
0.32377783
0.02682112
0.04906467
0.52759971
0.70859921
0.78926004
1.00168563
2.19268744
2.50511741
6.60729286
5.93626202
5.85186721
5.19878755
4.98242202
4.98145412
4.66774094
4.29314798
5.34850240
5.85990073
5.90641480
5.93148027
6.17399602
5.78934053
6.40046263
5.83702443
5.42773742
5.69631711
5.74695729
5.71380555
5.98034587
6.30672890
