x,y
3.781410709841256,3.571723825704037
3.837117619689515,3.5477296258055664
3.975105126582338,3.498095784861372
4.299020745900499,3.447037867742254
4.047107192872658,3.2134407496287256
3.7707495467506233,3.0990183676611522
3.4579936303384877,3.0498644417036194
3.211783697876198,3.0299160728375916
2.9152079921047402,3.0351480580037675
2.7022274598477587,3.0959231580575297
2.4440160775175235,3.1950048315998383
2.3242564144242484,3.2890968414112134
2.243412386297484,3.3903315880964704
2.245606795843928,3.5424429554938923
2.288031830697696,3.6769923876494164
2.3318965674706087,3.7838149395508824
2.4109022723563434,3.868520828342234
2.6381284679413404,3.955544485449541
2.86051243455206,4.110569509640648
3.4623783506151695,4.315969494611499
3.523297765697448,4.405858124516308
3.5662600064081476,4.491900540616606
3.4837567857363676,4.42463966461691
3.4182956750983005,4.340223035641385
3.4246302819740544,4.26337944588615
3.3822098947257606,4.231975920807189
3.2854118098396303,4.238454306033245
3.3733152440332175,4.201925707167957
3.574171572077241,4.111734362817718
3.737709159078233,4.008010114963983
3.876166034801113,3.9138145217845115
4.034527526554412,3.765646850723791
4.000152710195517,3.646316984879727
4.09578629398583,3.4941761855052658
4.009613500646537,3.2980037044406427
3.875466064338512,3.204491947010754
3.896664289003765,3.1149746997160386
3.962154091896668,3.0799096661386245
4.037855323735848,2.9849207100465636
4.160986196961326,2.833320811933129
4.3755509723730635,2.728829908165704
