RuijieAP1,RuijieAP2,RuijieAP3
1.1706701896015863,1.5235515132193407,1.46796118767223
1.8255775079235501,2.085598804573291,1.8068669428440283
1.8815421181327794,2.777972611867764,2.094205591811757
2.4486061402737405,3.5917397260838286,2.4278746362253636
2.3318976392891275,4.247913940881188,2.809626250078687
2.7516072846043405,5.225873370133855,2.7499044032065743
2.773267354783998,5.777800918488449,2.712137025703464
4.137369643728527,5.225880573974969,2.8725888474904577
3.8802184792187293,5.2338194966973335,2.883277735417072
5.953223977617651,4.745196673831675,2.660005423256747
5.544937314077603,4.605388481062118,2.525905323204756
7.486184722325107,6.494749211829533,2.2488369692932118
6.583865711103586,8.650354179064852,1.9858693145677737
6.859870012299136,8.815798492397585,1.9922030840643268
7.399695878900897,9.222996925016838,2.4362499780740374
6.865854125502022,8.599357726828762,2.3094589974151276
6.384094049955541,6.744835350178943,2.194855763787241
6.092888506679582,7.514729534689195,1.7698168271399586
5.62805953718251,7.540105561820473,2.0103614938791625
6.0516345218491026,5.803293854556726,2.491489976084359
5.603575089320115,4.9057635125108074,2.5037599650917333
6.9986650338025935,4.261374219133401,3.0652274042556735
6.790340085420415,3.7667983489212378,3.1073759507977603
5.886242221668021,6.514263109315924,3.4629837205357465
6.543739895735607,4.785476892540062,2.753578527174569
6.6663155225902,3.6754421415642753,2.7598514638279608
7.632900082965022,4.040157519055809,2.7638845994049577
6.19029177999092,7.278661275770834,2.9077167791644882
5.6856344349385495,9.306659212531008,2.905857374393032
4.528913848396536,8.649335758951151,4.1848592194027745
4.011676358987379,11.105573162787696,3.9883588965890406
3.4462570376768964,10.696103030547215,3.8034875515584985
2.5030537167659723,10.44131728875625,3.568925245245673
2.9528453762197135,9.62443983365386,4.044648544052054
2.211457063471666,11.134033909060335,4.239732073927347
