RuijieAP1,RuijieAP2,RuijieAP3
3.3000347911252845,3.376410829475572,6.6608462908091575
3.913745601980384,1.4541246146668723,5.560297632845825
3.3000347911252845,4.90972209636822,6.6608462908091575
8.431909292866257,1.5968055466971942,3.874675120456131
2.7825594022071245,16.577238855893167,7.290294928588951
3.5938136638046276,4.90972209636822,10.461834443918253
5.99484250318941,2.799977049231395,4.641588833612778
8.431909292866257,2.11447839498008,4.240831141767663
5.50478980785497,1.5968055466971942,8.733261623828433
5.99484250318941,1.0,5.560297632845825
14.065272421052372,11.40015008939992,6.6608462908091575
4.641588833612778,2.11447839498008,6.085744643306689
12.91549665014884,4.471018882837535,5.560297632845825
7.109709432312435,2.321954250288982,13.71686618710708
14.065272421052372,4.471018882837535,10.461834443918253
19.78318882784164,7.139347751502868,10.461834443918253
11.8597101233767,5.3914715404350675,8.733261623828433
5.99484250318941,1.5968055466971942,7.979226336320893
11.8597101233767,3.376410829475572,7.979226336320893
8.431909292866257,0.8292761724337588,10.461834443918253
11.8597101233767,4.471018882837535,11.450475699382817
10.0,1.324192791886045,12.532543355087807
33.00034791125285,15.095996574802422,7.979226336320893
5.50478980785497,4.471018882837535,8.733261623828433
21.544346900318832,50.97028631688905,12.532543355087807
7.742636826811269,15.095996574802422,5.560297632845825
71.09709432312435,50.97028631688905,16.43184291506273
14.065272421052372,12.518750258625285,13.71686618710708
19.78318882784164,12.518750258625285,13.71686618710708
5.50478980785497,5.920490977039861,3.2344759148768216
6.528521141127846,9.45387283130794,7.979226336320893
5.99484250318941,10.381501298126906,7.979226336320893
42.62158829015323,19.990009850689795,21.544346900318832
7.742636826811269,4.90972209636822,7.290294928588951
15.317404637020799,5.3914715404350675,7.290294928588951
11.8597101233767,3.0747150813218354,7.290294928588951
10.0,9.45387283130794,28.247524380591106
11.8597101233767,8.609131660626781,4.641588833612778
5.054796821191241,6.50141861017444,25.808615404180753
5.99484250318941,10.381501298126906,10.461834443918253
14.065272421052372,3.707709426038571,10.461834443918253
3.913745601980384,3.376410829475572,10.461834443918253
9.182542835656283,19.990009850689795,12.532543355087807
2.7825594022071245,11.40015008939992,10.461834443918253
12.91549665014884,5.3914715404350675,40.53620963418106
2.7825594022071245,3.376410829475572,7.979226336320893
5.50478980785497,15.095996574802422,21.544346900318832
2.7825594022071245,12.518750258625285,21.544346900318832
1.6681005372000588,3.376410829475572,21.544346900318832
2.154434690031884,5.920490977039861,11.450475699382817
2.154434690031884,2.799977049231395,12.532543355087807
