RuijieAP1,RuijieAP2,RuijieAP3
1.7992936232915524,2.0364807483251197,1.3868251883388396
3.0412954209292598,1.8484396117549808,1.8520654080844847
4.629745890346161,5.826736451373139,3.0767379143777687
6.134008091852063,3.6220800572158427,2.955490873802512
5.775549286171914,4.793896659356248,3.658630982839501
8.21947300593559,2.9488514523944387,3.2233253431748645
11.950645482327603,7.074096542421938,3.4330355352338473
13.11858402165695,5.482410949309122,3.5749261159264636
15.3649029267008,3.724657507781069,3.850411741489272
11.481641641087712,4.539029583259235,3.756449748097994
12.173655350266726,12.571062274607458,3.6092445947330196
15.382647677701065,5.46756176148882,3.4339915596181814
21.753969975643017,7.257354831725739,3.0201267200856945
23.450477017758057,5.173394483878169,2.9899120013280203
19.251155297267744,4.484488152258683,3.2715796468505487
16.961439139733812,1.8065694800354652,3.0723610494230655
28.188298525279844,1.356935178247956,3.2498521710647306
18.696848643936875,0.9035807792756865,3.369120753112445
16.64638766869803,1.0871589781274829,3.797197812510171
26.516642030957513,1.3186124250519864,3.300055793848456
45.69852408914277,5.686811968552285,3.2421892102049754
37.75949553887284,5.132861899060127,2.9107601881042418
33.40728206185531,8.709630558113176,2.7824524875060455
34.06902915320452,7.829189845810649,4.172726403808439
32.847449877768675,7.311645340988878,4.0518851935207065
43.07982946085577,8.119049425232289,4.274573781712221
22.250046742065596,6.4505428583298565,4.017007783620335
18.61279848634993,7.491733132443716,3.504939148130713
10.66941441705436,7.656162403290338,4.393947538363461
10.023032131438653,18.939456124091286,3.537749049151789
12.30851251988537,23.357356554385973,3.3093849979498056
13.369903722797611,11.79854043599158,3.4918151278851317
11.584625122965193,16.004606334537876,4.077399001867721
10.060302521328012,8.593941526123343,3.897093173538351
9.189478708965337,4.969781188496546,4.2708296642801375
8.670765838414956,4.057387195358087,4.2131719319293515
7.95315135575079,4.4518570602929906,3.9798820181215
4.60483069076019,4.386565417088225,3.74557738551701
7.471956112486964,3.2277878188275384,4.064290904204567
5.939753358355017,3.07583618099754,4.081258417711455
8.376394592421539,2.982112164574069,4.844877241592471
6.39165724798684,3.9355123447113014,5.956440338653986
5.643775890615481,3.242943586025568,5.215844415622618
3.6949930492327905,6.9871295517188265,5.670847144719954
5.330700567907301,34.86274018504056,5.983539362399712
6.421049248305801,62.615989490057636,5.231060359105273
5.389191190326459,46.71070963886156,4.798795453844764
3.4152641027146133,28.75019935539171,6.364280637319912
5.323146251191518,35.42463698831504,6.600634753444346
4.54921823070033,24.074678658495266,8.395119574573531
7.058672768675548,16.194239566125532,7.513152137433628
