error
1.1867125139631491
1.2676996270209642
1.712066464722813
1.9826451198980315
2.7100697969308287
3.086272327569654
3.719849425863337
4.0129436642260075
4.558719088001839
4.704633623747622
5.450002908190983
5.708925569671374
5.568271387732995
5.34429759897659
5.328562407667154
5.216206076010516
5.1738810958183885
5.038304959732275
4.912605257592943
4.867689487234822
4.850373370497259
4.896827487708211
5.02282131708731
5.344743943765659
5.668129235941775
5.891772346274183
5.943231381292363
5.972806532163471
6.10998214205062
6.171784346732164
6.388964755820354
6.526535688031101
6.60614819767637
