RuijieAP1,RuijieAP2,RuijieAP3
1.28792362543363,1.6856110499753467,1.683869168510835
2.029929619411078,1.700058948226649,2.061417848419905
2.2545508666230027,3.017094970285444,2.6432787828284314
2.5290665708685047,3.1073454945591745,2.5193636717149115
2.491320149524738,4.245133632693161,3.7640688386020433
3.3856403742027625,3.397395388644959,3.159967522997989
4.124617556283439,3.3549052975430462,2.9012926909703016
4.682483110056801,2.5614505569859842,2.6726425700337124
5.81958542880464,2.7986668047615404,2.6053872247101317
5.840450011122448,2.206487979653024,3.0178967855165615
7.0174500639525075,3.095124879573369,3.140689744183358
5.74856679065414,2.864541608871984,2.812050843689639
8.327207181944411,2.3141686681092315,3.001483678202568
6.415832946764455,1.7703721129590375,2.4495861689374285
7.4536526122550475,1.6445983980795211,2.6733296015761634
5.710592334580935,2.6484154347848734,2.4014351905927853
8.676357941554091,5.154205946796894,2.0104011480659683
9.04673011519402,5.1632444582871235,2.291716749560532
17.527689769320876,6.290865809338097,2.360558359829909
11.325285619197091,6.264663834147673,1.7832123797942938
14.088204135473456,7.121980786285446,1.9555466141354272
12.347814067376369,5.394677922854674,2.251389805282932
15.582305612064674,5.493487830369046,1.638169680587816
18.930361397400354,6.546205670290182,1.3357940630098892
17.099412081082846,6.426678626053114,1.2715684460725736
16.018817624881333,6.351125256717656,1.3009301189057567
11.185237835177611,5.903663689675781,1.9326263580585141
7.409773838019569,3.6808176849375998,2.359457518405784
7.1360514395396,4.899723695455156,2.8318853194286957
6.9657425776499124,3.160666508518252,2.934076051427546
7.857576802136475,2.9999322977724727,3.001590508622988
7.753475409377755,2.5450636926937733,2.517248743756347
6.710051516212574,2.5265025643919325,2.8727240328325165
4.452992362404355,2.206040187604875,2.514894584252549
4.918698752716528,2.089427482191234,3.473752821859268
3.9945282745026156,1.7702100812344514,2.690415669344598
12.43446996981136,1.5915407207873793,2.477822302195458
8.298470796890387,1.9315114585961994,2.051209180195868
11.028162007217245,3.23931764052257,2.5885484824102907
8.039559973221376,3.149042598140534,2.7696888878021415
4.567345763866417,3.5250674202507413,3.3143653591317768
4.363787647583151,3.217531647832921,4.882850980832324
3.6991631159132905,3.458975500951355,6.093092473179053
4.5692333397056775,3.2844625339805247,6.129599081009902
2.774175606756791,3.2828608580321483,7.2450107633005265
2.8942643405935033,4.2643131848324805,5.077283441460051
2.7163142698779494,4.144283351393881,4.385433500545748
2.2763619470204093,4.069040929727055,6.881121704397153
5.2646433694231645,4.584075364637962,4.780195536287344
3.1790842064667095,6.429847912152463,5.849142621827423
