error
2.16931231
2.29447098
2.24472621
2.13028603
1.80467694
1.45516765
1.20156692
0.86248356
0.58670589
0.30739638
0.12801194
0.03810310
0.02268026
0.01199605
0.08482511
0.06954377
0.17484749
0.12188171
0.24624549
0.36603107
0.38790730
0.27349226
0.14452562
0.09461828
0.08549547
0.11398530
0.09752760
0.09632445
0.19307610
0.30524825
0.36890493
0.36562626
0.36773563
0.40816957
0.41391260
0.43154584
0.55468721
0.73434247
0.81569217
0.88192547
0.91209795
0.92125544
0.96653927
1.01018173
0.95530826
0.96043223
1.05155249
