error
0.03321452
2.84324253
1.62203965
0.62347625
0.52084571
0.84655140
1.15625260
1.71007266
1.74353505
1.94413410
1.78209760
1.64664073
1.37530613
1.32273940
0.50295154
0.67344036
0.08516275
0.51860609
1.14225980
1.23718909
0.98627083
0.34574123
0.15290230
0.16801297
0.43137456
0.22445052
0.14110826
0.76699006
0.67782973
0.83051557
0.76142312
0.65528898
0.65512343
0.76911498
0.66891106
0.71635031
1.28923587
1.71497819
1.64650685
1.67547174
1.62408293
1.56146414
1.68253713
1.69224060
1.33393943
1.43189270
1.80799771
